entity,count
human',1360
'Actins',916
'Kinesin',415
['Actins',404
human'],301
'Myosin ATPase',287
'CD5L gene',285
'KIF11 gene',243
'Microfilaments',219
'Actins'],202
'KIF11 protein,189
'Monomeric GTP-Binding Proteins'],167
'Cardiac Myosins',158
'Myosin ATPase'],140
'Cadherins',128
'rho GTP-Binding Proteins',124
['Kinesin',117
'Dynein ATPase',117
'Dystrophin',115
'rho-Associated Kinases',115
'RHOA protein,110
'F-Actin',109
'Myosin Type II',108
'Integrins',105
['Myosin ATPase',102
['Actins'],101
'Actomyosin',99
'Actin-Binding Protein',99
['RHOA protein,86
'PKD1 gene',85
'Arp2/3 protein complex',84
'Catenins',80
'Guanine Nucleotide Exchange Factors',75
'Tropomyosin',75
'TRPP Cation Channels',72
'Guanosine Triphosphate Phosphohydrolases',72
'RHOD gene',70
'Kinesin'],70
Type I'],68
'RAC1 gene',68
'DNA Topoisomerases,68
['CD5L gene',68
'Platelet-Derived Growth Factor',67
Human',66
'TRPP Cation Channels'],64
'Troponin',64
'PKD2 gene',63
['Dynein ATPase',59
'CD5L gene'],59
'PKD1 protein,58
'GTP-Binding Proteins',58
'MYBPC3 gene',57
['Dystrophin',57
'Toxin',55
'Ventricular beta-Myosin',54
'CDC42 gene',53
'Dystrophin'],52
'E-Cadherin',51
'Monomeric GTP-Binding Proteins',50
'myosin phosphatase',49
'Actin Depolymerizing Factors',49
'Microfilaments'],47
'Troponin'],47
'Septins',44
['F-Actin',43
'Cadherins'],42
'angiotensin II',41
'Receptors,41
'Microtubules',40
'AKT1 protein,40
'Claudins',40
'Clathrin',39
'ROCK2 gene',38
'Troponin T',38
'ROCK1 gene',38
'Camptothecin',38
'Angiotensins',36
'Actin-Binding Protein'],36
'Myosin Light Chain Kinase',36
'Troponin I',36
'Ventricular alpha-Myosin',35
['PKD1 gene',35
'Actomyosin'],34
['Toxin',34
'Integrins'],34
['RAC1 gene',34
'rab GTP-Binding Proteins',33
'Protein-Serine-Threonine Kinases',33
['CD5L gene'],33
'KEAP1 gene',32
'Peptidyl-Dipeptidase A',32
'Endothelin-1',32
Cardiac-Type,32
'interleukin-1,32
'Toxin'],31
'Microtubule-Associated Proteins',30
'Head of myosin',30
'Ankyrins',30
'rho GTP-Binding Proteins'],30
'Myosin-Binding Protein C,29
'RHO gene',29
'Spectrin',29
['E-Cadherin',29
'PIAS1 protein,28
'Scaffold protein',28
'Vinculin',28
'Spectrin'],28
'Actin Capping Proteins',27
'G-Actin',27
'Phosphotransferases',27
'Utrophin',27
'FMN1 gene',27
'Cortactin',26
'CARBONATE DEHYDRATASE'],26
'DCTN1 gene',26
'Shiga Toxin',26
'MRTFA gene',26
['Cardiac Myosins',25
'F-Actin'],25
'MYBPC3 wt Allele',25
'Serum Response Factor'],25
'Utrophin'],25
['RHOD gene',25
['CDC42 gene',25
['KIF11 protein,24
['Cadherins',24
'Ribonucleotide Reductase'],24
'Dynein ATPase'],24
'Clathrin'],24
'beta-adrenergic receptor',24
['Arp2/3 protein complex',23
['Integrins',23
'Serum Response Factor',23
['MYBPC3 gene',23
'superoxide dismutase',23
'DVL1 gene',23
'Wiskott-Aldrich Syndrome Protein',23
['Dystrophin'],22
'VASP gene',22
'Cytoplasmic Dyneins',22
'Scaffold protein'],22
'SCAR complex',22
'Formins',22
'Caveolae',22
'Cyclic AMP-Dependent Protein Kinases',21
['Actomyosin'],21
'Sarcoplasmic Reticulum Calcium-Transporting ATPases'],21
'ANK2 gene',20
'catalase',20
'Tight Junction Proteins'],20
'ubiquitin-protein ligase',20
'PTPNS1 protein,20
'Coat Protein Complex I'],20
'SCRIB protein,20
'PARK7 gene',19
['Toxin'],19
'BRIP1 gene',19
'Talin',19
'ELP1 gene',19
'Somatotropin-Releasing Hormone',19
'PARK7 protein,19
'ubiquitin-like protein ligase activity',19
['beta-2 Adrenergic Receptors',19
'KEAP1 protein,19
'TAFAZZIN gene',19
'Proprotein Convertase 2',19
'Septins'],19
'MYH9 gene',19
'NF-E2-Related Factor 2',19
'Nonmuscle Myosin Type IIA'],19
['CARBONATE DEHYDRATASE'],18
'alpha Catenin',18
'phospholamban',18
'GTP-Binding Nuclear Protein Ran,18
'Myosin Heavy Chains'],18
'Skeletal Muscle Myosins',18
'Monocyte Chemoattractant Protein-1',18
['PKD1 protein,18
'Sarcoplasmic Reticulum Calcium-Transporting ATPases',18
'caveolin 1',18
beta'],18
'Oligodendrocyte-Myelin Glycoprotein',18
'Myelin Associated Glycoprotein',18
'YAP1 protein,18
['Septins',17
['RHOD gene'],17
'Troponin C',17
'Smooth Muscle Myosins',17
'WHRN gene',17
'CDH23 gene',17
'Neural Cell Adhesion Molecule L1',17
'Phosphoric Monoester Hydrolases',17
'Dynamin GTPase',17
'Nogo Receptor 1',17
['KIF11 gene',17
'CDH1 gene',16
'Myosin Light Chains',16
'Nonmuscle Myosin Type IIA',16
'delta catenins',16
'G-Protein-Coupled Receptors',16
['PKD2 gene',16
'MYLK protein,16
['Ribonucleotide Reductase',16
'WNT5A Protein,16
'DOCK8 gene',16
'p21-Activated Kinases',16
'Intercellular adhesion molecule 1',16
'myosin binding',16
'Cardiac troponin I',16
'EZR gene',16
'Formins'],16
['MYH9 gene',16
'Adenomatous Polyposis Coli',16
'Tight Junctions',16
'Fimbrin',15
'E-Cadherin'],15
['rho GTP-Binding Proteins',15
'T-Cell Receptor',15
'MYH7 gene',15
'actin nucleation'],15
'WASL gene',15
'MYMX gene',15
Dihydropyridine',15
['Cholera Toxin',15
['Ankyrins',15
'WAS gene',15
'Homo sapiens',14
'RAB5A gene',14
'Tubulin'],14
'Aquaporin 2',14
'phospholipase D1',14
'polycystic kidney disease 2 protein',14
'Receptor,14
'Tropomyosin'],14
['Monomeric GTP-Binding Proteins'],14
['Clathrin',14
'RHOG gene',14
'IL2RB protein,14
['TRPP Cation Channels',14
'serine palmitoyltransferase'],14
'Monocyte Chemoattractant Protein-1'],14
'Actin Depolymerizing Factors'],14
'Connexin 43',14
'FLNA gene',14
['Guanosine Triphosphate Phosphohydrolases',14
'NFE2L2 Gene Mutation',14
'LIMA1 gene',14
'Transforming Growth Factor beta',14
beta',14
'ENAH gene',14
'Proprotein Convertase 1',13
['Serum Response Factor',13
'SEC23B gene',13
'connectin'],13
'dystrophin-associated glycoprotein complex',13
['Kinesin'],13
'actin nucleation',13
'Actin-Related Protein 2',13
'Channel',13
'sarcolipin',13
'MYO10 gene',13
'TRPV4 protein,13
'LIM Domain Kinase 1',13
'cAMP-dependent protein kinase activity',13
'WASF2 protein,13
'Cardiac troponin measurement',13
'Cell Adhesion Molecules'],13
'N-Methyl-D-Aspartate Receptors',13
['connectin',13
'Microtubule-Associated Proteins'],13
['GABPA gene',13
['caveolin 1',13
'FZD1 protein,13
['F-Actin'],12
'myosin II filament',12
['Cadherins'],12
'TNFRSF19 gene',12
'GJA1 protein,12
'ganglioside receptor',12
'Cholera Toxin',12
'Protein Kinase C',12
'histone methyltransferase',12
['ANK2 gene',12
['rho-Associated Kinases',12
['Catenins',12
'Guanine Nucleotide Exchange Factors'],12
'CNTNAP1 protein,12
'NEXN gene',12
'TRIO gene',12
['Myosin ATPase'],12
'Matrix Metalloproteinases',12
'Clustered Regularly Interspaced Short Palindromic Repeats',12
['Cardiac troponin measurement',12
['KIF18A gene',12
'CDAN1 gene',12
'Cholera Toxin'],12
'serine palmitoyltransferase',11
Neuronal',11
'Cardiac Myosins'],11
'Tropomodulin',11
'Lymphocyte Function-Associated Antigen-1',11
'SERPINA1 gene'],11
'TIAM1 gene',11
'ADP-Ribosylation Factor 6',11
'src-Family Kinases',11
'SLC26A3 gene',11
'Axonemal Dyneins',11
['rab GTP-Binding Proteins'],11
'SRC gene',11
'AFDN gene',11
'asparaginylendopeptidase',11
'ADD3 protein,11
'Annexin A1',11
'TGFA protein,11
'ABL2 gene',11
'SHROOM3 gene',11
'Guanosine Triphosphate Phosphohydrolases'],11
['ARHGEF26 gene',11
'HSP90 Heat-Shock Proteins',11
'PARD3 gene',11
['Caveolae',11
'CARBONATE DEHYDRATASE',11
'guanyl-nucleotide exchange factor activity',11
['Troponin'],10
'RAB7A gene',10
'DLG1 gene',10
'EPS8 gene',10
'PKD1 gene'],10
'LCP1 gene',10
['Neural Cell Adhesion Molecule L1',10
['Shiga Toxin'],10
['Sarcoplasmic Reticulum Calcium-Transporting ATPases'],10
'NF2 gene',10
'Kruppel-Like Transcription Factors',10
'Coat Protein Complex I',10
'ras Oncogene',10
['Actin-Binding Protein',10
'FERMT2 gene',10
'MYH9 gene'],10
'Protein C (activated)',10
'Claudins'],10
'polycystic kidney disease 1 protein',10
['CDC42 gene'],10
'moesin',10
'Cytoskeletal Proteins',10
'rho-Associated Kinases'],10
'Dynactin Complex',10
['rho-Associated Kinases'],10
'Protocadherins'],10
'PLEKHG5 gene',10
'Myosin Type II'],10
'myocardin',10
'BICD2 gene',10
'KLF4 protein,10
'ARF1 gene',10
'Calpain',10
Human herpesvirus 8',10
'nephrin',10
'ORF74 protein,10
'IRF6 gene',10
'ribonucleotide reductase M2',10
'TP53 gene',10
['CADM1 protein,9
'LIMD1 gene',9
'Cytoplasmic Dyneins'],9
'Dynamin GTPase'],9
'GABPA gene',9
'SOX9 gene',9
'ARHGAP29 gene',9
'GPR56 protein,9
['AGFG1 gene',9
'rho guanine nucleotide exchange factor p115',9
['Claudin-2',9
'MYO15A gene',9
'GOLPH3 gene',9
'Cell Adhesion Molecules',9
['WWC1 protein,9
'Ribonucleotide Reductase',9
'ZDHHC3 gene',9
'LMOD2 gene',9
'Arp2/3 protein complex'],9
'NADH dehydrogenase (ubiquinone)',9
'MFGE8 protein,9
'Dynein complex',9
['MYMK gene',9
['Actin Depolymerizing Factors',9
'anillin',9
'PCDH15 gene',9
'TNK1 gene',9
'Troponin I'],9
['Caveolae'],9
'ADP-Ribosylation Factors',9
'RHOD gene'],9
['Tropomyosin',9
'Vinculin'],9
'LRPAP1 gene',9
'cullin-3,9
['PIEZO1 gene',9
'tensin',9
['caveolin 1'],9
['Myosin Light Chain Kinase',9
'polycystin complex',9
'Fascin',9
'Myosin Type I',9
'Tubulin',9
'ANK2 protein,9
'WASF3 gene',9
'Fibronectins',9
'Ankyrins'],9
'glycosyltransferase',9
'ROCK1 protein,9
'LMNA gene',9
'Cathepsins',9
'XIRP2 gene',9
'RTN4 protein,9
'Wiskott-Aldrich Syndrome Protein Family',9
'SEC23A gene',9
['TRIM72 gene'],9
['Clathrin'],9
'phospholipase D1'],9
'KIF18A protein,9
'RTN4RL2 gene',9
'MARK2 gene',9
'Gelsolin',9
'myosin VIIa',8
'Toll-like receptors',8
'ARHGEF2 gene',8
'PRKCA gene',8
['Myosin Type II',8
['xenobiotic transport',8
'NFAT protein binding',8
'VASP gene'],8
'xenobiotic transport',8
'Protein Disulfide-Isomerases',8
'xenobiotic transport'],8
'argipressin',8
'Vimentin'],8
'Activating Transcription Factor 4',8
['Monomeric GTP-Binding Proteins',8
'membrane-associated guanylate kinase',8
'AGFG1 gene',8
'CCDC88A gene',8
['Cholera Toxin'],8
'Peptide Elongation Factor 1',8
'SERPINA1 gene',8
'A Kinase Anchor Proteins',8
'CTNND1 gene'],8
'Myosin Regulatory Light Chain'],8
'dynein heavy chain binding',8
'P-type ATPases',8
'Anti-thyroid-stimulating hormone receptor antibody positivity',8
'RAB1A gene',8
'GHR protein,8
'von Willebrand factor'],8
['Annexin A2',8
'Myosin Heavy Chains',8
'Nitric Oxide Synthase Type I',8
['phospholipase D1',8
'Ryanodine Receptor Calcium Release Channel',8
'MYH6 gene',8
['Fascin',8
'GPSM2 gene',8
'AMP-Activated Protein Kinases',8
['DAAM1 gene',8
'RAC1 gene'],8
'Histone-Lysine N-Methyltransferase SUV420H1,8
'CTNND1 gene',8
'SOX2 gene',8
'Stat3 protein',8
'ARF6 gene',8
'TTN gene',8
'PKD2 gene'],8
'Homo sapiens'],8
'ARPC2 gene',8
'calpeptin',8
'Heterotrimeric GTP-Binding Proteins'],8
'epidermal growth factor',8
'ATP2A2 gene',8
['MYH7 gene',8
'LYST gene',8
'ARHGEF11 gene',8
'AKAP9 protein,8
'PARD6A gene',8
'Tight Junction Proteins',8
'Receptor Protein-Tyrosine Kinases',8
['Sarcoplasmic Reticulum Calcium-Transporting ATPases',8
['Neural Cell Adhesion Molecule L1'],8
'occludin'],8
'p21-Activated Kinases'],8
['Cardiac troponin I',8
'CRKL protein,8
'MYBPC1 gene',8
['MYBPC3 wt Allele',8
'CatSper complex'],8
'GTPase-Activating Proteins',8
'Dystroglycans',8
'KALRN gene',8
'MYBPH gene',8
'DNM1L protein,8
'super elongation complex',8
['E-Cadherin'],8
'AXIN1 gene',8
'RRAD gene',8
'PRKD2 Gene Mutation',8
'connectin',8
'C5a anaphylatoxin receptor',7
'NBEAL2 gene',7
'DWARF OPEN READING FRAME',7
'ARHGEF26 gene',7
'MYO15A protein,7
'RBM20 gene',7
'DOCK1 gene',7
'clathrin adaptor complex',7
['WASL gene',7
'ELP1 gene'],7
'Cytoskeletal Filaments',7
'PSMD10 protein,7
'INVS gene',7
'Vascular Cell Adhesion Molecule-1',7
'ADGRG1 gene',7
'RNA Polymerase II',7
['TTC21B gene',7
'NOS3 protein,7
'Adenylate Cyclase',7
['CHS protein',7
'LYST gene'],7
['TNNI3K gene'],7
'MYO18A gene',7
'Tetraspanins',7
'PAX7 protein,7
'RTN4R gene',7
'SEMA3F gene',7
['Calpain',7
'Adrenergic Receptor',7
'TPM3 gene',7
['IFT88 gene',7
'CYBB gene',7
['MYO7A gene',7
['VANGL2 gene',7
['MYO15A gene',7
'CACNA1C gene',7
'calmodulin-dependent protein kinase II',7
['phospholamban',7
'FSCN1 gene'],7
'FSCN1 gene',7
'Platelet-Derived Growth Factor beta Receptor',7
'connective tissue growth factor',7
['Spectrin',7
'Purinoceptor'],7
'Myosin Light Chains'],7
'TACC1 protein,7
'Phospholipase',7
'receptor complex',7
'HD protein,7
['ADP-Ribosylation Factor 6',7
'intraciliary transport',7
'CADM1 protein,7
['MYO10 gene',7
['TERF2IP gene',7
'SERPINH1 gene',7
['ACTA2 gene',7
['ELP1 gene',7
'IQGAP1 gene',7
['Proprotein Convertase 1',7
'Protein-Serine-Threonine Kinases'],7
'Catenins'],7
['STX2 gene',7
'AURKA gene',7
['C5AR1 protein,7
['Actomyosin',7
'Cytochrome c Reductase'],7
'MYH11 gene',7
'Aurora Kinases',7
['ADD3 protein,7
['NGFR gene',7
'ANXA2 protein,7
'WNT Family Gene',6
'NFASC gene',6
'DMP1 protein,6
'Vimentin',6
'SCN5A protein,6
'erbB-2 Receptor',6
'Phosphoproteins',6
'MMP3 protein,6
['FZD1 protein,6
'Desmosomal Cadherins'],6
'ADGRB1 gene',6
'IL3RA protein,6
'CDH8 gene',6
'nerve growth factor',6
'ACTG2 gene',6
'TARP (TCRgamma alternate reading frame protein)',6
'Optic Atrophy 1'],6
'Wnt signalosome',6
['NFASC gene',6
'Neuregulins',6
'DCC gene',6
'PDGFRA gene',6
['NDUFS4 gene',6
'PROCR protein,6
'RAS Superfamily Proteins',6
'GLIS2 gene',6
['Microfilaments',6
['Focal Adhesion Kinase 1',6
'MAP1LC3A gene',6
'NCKIPSD gene',6
'TLR4 protein,6
'Anion Exchange Protein 1,6
Erythrocyte',6
'Caveolae'],6
'THBS1 gene',6
'mechanistic target of rapamycin complex 1',6
'Shiga Toxin 1',6
'profilin 1',6
'Designed Ankyrin Repeat Proteins',6
'uridine triacetate',6
'Epidermal Growth Factor Receptor',6
'Glycoside Hydrolases',6
'ZMYND10 gene',6
'Cardiac troponin I'],6
'Protein Kinase C'],6
'Integral Membrane Proteins'],6
'Colony-Stimulating Factors',6
'Annexin A1'],6
'Neurofibromatosis 2',6
'Dynein complex'],6
'FLNC protein,6
'Vascular Endothelial Growth Factor A',6
['EZR gene',6
'GP1BA protein,6
'Auxins',6
'katanin',6
['cadherin 5',6
'STRC gene',6
'dynactin subunit 1',6
'SMIM6 gene',6
'CCDC6 gene',6
'NRAS gene',6
'CD18 Antigens',6
'Gonadotropin-Releasing Hormone Receptor',6
'Cyclic Nucleotide Phosphodiesterases,6
'C4orf3 gene',6
'Mitogen-Activated Protein Kinases',6
['Tight Junction Proteins'],6
'Actin-Related Protein 2-3 Complex',6
'WDR1 gene',6
'Pentachlorophenol',6
'TFAP2A gene',6
'Tumor Antigens'],6
'ADD3 gene',6
'NADPH Oxidase',6
Neuron-Glia',6
['metavinculin',6
['SLC26A3 gene',6
'Bromodomain Containing Protein 2',6
'WIPF1 gene',6
'HEG1 gene',6
'KRIT1 protein,6
'OSTN gene',6
'WASF2 gene',6
['ENPEP gene',6
'Adenosine Triphosphatases',6
['Neurofibromatosis 2',6
'AAK1 gene',6
'Lysophospholipase',6
'WAS gene'],6
'AAGAB gene',6
'WASF1 gene',6
'Positive Transcriptional Elongation Factor B',6
'SLC9A3 gene',6
'DLG3 gene',6
'NF-kappa B',6
'fibronectin binding protein A',6
'myosin phosphatase'],6
['Troponin I'],6
'ANK2 gene'],6
'Wiskott-Aldrich Syndrome Protein,6
['Utrophin',6
['Tropomodulin',6
'Actinin',6
['SDHD protein,6
['CARBONATE DEHYDRATASE',6
['AKT1 protein,6
['laminin-1 binding',6
'JAG1 gene',6
'nectins',6
'Exportins',6
'COX7A2L Protein',6
'N-Actin',6
'cytoplasmic linker protein 170',6
'Cre recombinase',6
['CTNND1 gene',6
'MYO5B gene',6
'laminin-1 binding'],6
'ACTR3 gene',6
['KEAP1 gene',6
'Tumor Antigens',6
['ADGRB1 gene',6
'Ephrins',6
'YAP1 gene',6
'KIF3A gene',6
'GOLPH3 protein,6
'ITGB1 gene',6
'CGN gene',6
['RALA gene',6
['DVL1 gene',6
'caspase-3',6
['Nonmuscle Myosin Type IIA',6
['PRKCA gene',6
['ADP-Ribosylation Factors',6
'radixin protein'],6
'Ca(2+)-Transporting ATPase',6
'KIF11 gene'],6
['1-Phosphatidylinositol 3-Kinase',6
'Mitochondria',6
'adducin',6
'Autosomal Recessive Polycystic Kidney Disease',6
['Adenosine Triphosphatases',6
'actin crosslink formation',6
'SYNPO gene'],6
'Casein Kinase II',6
'CFL1 protein,6
['SNAP91 gene',6
'SDHD protein,6
'RHO gene'],6
['TRIO gene',6
['Tumor Antigens',6
'DNMBP gene',6
'alpha-Tubulin',6
'TEAD1 gene',6
['TFG gene',6
'LLGL1 gene',6
'fibrinogen binding'],6
'MIR182 gene',6
['ARF6 gene',6
'MFN2 gene',6
'IFT88 gene',6
'CDH1 protein,6
'Calcineurin',6
['TRPV4 protein,6
'GTF2H1 gene'],6
['LSR gene',5
'RIPK1 protein,5
'TINF2 gene',5
'LSR gene'],5
'PAK1 gene',5
'calponin',5
'protein localization to adherens junction'],5
'deoxyribonucleases'],5
['claudin 4',5
'FMN1 gene'],5
'CDH11 gene',5
'Helix (Snails)',5
'Heterotrimeric GTP-Binding Proteins',5
['TNFSF11 protein,5
'NEPHRONOPHTHISIS 2'],5
'LIMK1 gene',5
'CRMP1 gene',5
'Polymerase'],5
'THOP1 gene'],5
'PRKD1 gene',5
'actin monomer binding',5
['PKD1 gene'],5
['asparaginylendopeptidase',5
'CLC-2 Chloride Channels'],5
['HIPK4 gene',5
'PTCH1 protein,5
'tRNA-intron endonuclease activity'],5
'Interleukin-13',5
'luteinizing hormone',5
'tRNA-intron endonuclease complex',5
'myosin filament',5
'Chitinases',5
['RAB35 gene',5
['Vimentin',5
'MYPN gene',5
'RNA Splicing Factors'],5
'VAC14 gene',5
['Proprotein Convertase 2',5
'NEBL gene',5
['Aquaporin 2',5
'ARHGDIB gene',5
'ESCRT III complex location',5
'CCL2 gene',5
'PCDH7 gene'],5
['Nogo Receptor 1',5
'Platelet-Derived Growth Factor'],5
'Reticulon-4 Receptor-Like 1,5
['Dynamin GTPase',5
'Immunoglobulin E',5
'FGF10 gene',5
['NEBL gene',5
['Spectrin'],5
'Sperm Proteins',5
['CLCN2 gene',5
'Immunoglobulin Domains',5
'C5 gene',5
'CD2AP gene',5
['SEC23B gene',5
'protein localization to adherens junction',5
['AGFG1 gene'],5
['CRMP1 gene',5
'EVL gene',5
['ENAH gene',5
'Claudin-2',5
['CDH1 gene',5
'mucins',5
'FYN gene',5
['CDH23 gene',5
'nebulin'],5
'CCL19 gene',5
'CTNND1 protein,5
'1-Phosphatidylinositol 3-Kinase',5
'SRGAP3 protein,5
'PKHD1 gene',5
'PTPN6 gene',5
'PTEN gene',5
['UCHL1 gene',5
['SHROOM3 gene',5
'Intermediate Filaments'],5
'glutamine transport',5
['NR1I3 protein,5
['MAP3K13 protein,5
['von Willebrand factor',5
'PAR polarity complex',5
'CDH5 protein,5
'cadherin 5',5
'Fragile X Mental Retardation Protein',5
'MAP3K13 protein,5
'RIPK4 gene',5
'Heme-Binding Proteins'],5
'N-Cadherins',5
['TRPC5 gene',5
'Glutamate Receptor'],5
'Membrane Transport Proteins',5
'TCPOBOP',5
'TCPOBOP'],5
'Fibroblast Growth Factor',5
['Autosomal Recessive Polycystic Kidney Disease',5
'DCHS1 gene',5
'PROS1 wt Allele',5
'RAB1A gene'],5
'HDAC6 gene',5
'JTB gene',5
'AVPR2 gene',5
'Hemoglobin C trait',5
['Hemoglobin C trait',5
'MTOR gene',5
'LRRK2 gene',5
'ARG1 gene',5
'asparaginase/ifosfamide/methotrexate',5
'Replication Factor A Single Stranded DNA Binding Protein',5
'Glycoproteins',5
['EPS8 gene',5
'Molecular Chaperones',5
'DNAJB11 gene',5
['ABI2 gene'],5
'NRXN1 gene',5
'USP9X gene',5
['TAFAZZIN gene',5
'myosin filament'],5
'GRHL2 gene',5
'Troponin T'],5
'actin filament network formation'],5
'RAB8A gene',5
'MAP3K7 gene',5
'nectin-1',5
'TJP1 gene',5
'NECTIN2 gene',5
'PDZ Domains',5
'F11R protein,5
['Dynein ATPase'],5
'SYNE1 gene'],5
['CatSper complex',5
'Glycogen Synthase Kinase 3',5
'CatSper complex',5
['Intermediate Filaments',5
'RAP1B gene',5
'FIS1 gene',5
['N-Cadherins',5
'ESRP1 gene',5
['serine palmitoyltransferase'],5
'LIMK1 protein,5
'Cdc42 GTPase complex',5
'TTC4 gene'],5
"'phosphatidylinositol-4,5-bisphosphate binding'",5
'TTC21B gene',5
'ZDHHC2 gene'],5
['CHM gene',5
'ANG gene',5
'Lamin Type A',5
'CHM gene'],5
'LMOD3 gene',5
'ubiquitin-protein ligase'],5
'Microtubules'],5
'Phospholipase C'],5
'Epidermal Growth Factor Receptor'],5
['Wiskott-Aldrich Syndrome Protein,5
'Axin Signaling Complex',5
['TEX14 gene',5
'rab GTP-Binding Proteins'],5
['PAK2 gene',5
'JUN kinase activity',5
'TPM1 gene',5
'MYBPC3 gene'],5
'HAS2 protein,5
['MERTK protein,5
['Protein Kinase C',5
['FLNC gene',5
'Peptide Hydrolases',5
'P2RX7 gene',5
'Tropomodulin'],5
'Desmocollins',5
'DSCAM gene',5
'Filamins',5
['TOR1A protein,4
'chloride transmembrane transport'],4
['Axonemal Dyneins',4
'Protein-Arginine N-Methyltransferase',4
'Axonemal Dyneins'],4
['XIRP2 gene',4
'CYP3A Gene Locus'],4
['NR5A1 gene',4
['CXCL12 gene',4
'chemokine receptor',4
'PDLIM5 gene',4
'MAGI1 gene',4
['delta catenins',4
['CCDC88A gene',4
'desmoglein 2',4
'Myosin-2'],4
['Interleukin-13',4
'Neuropilins',4
['RAP1A protein,4
['Shiga Toxins'],4
'CXCR4 chemokine receptor binding',4
['Phosphotransferases',4
'Talin'],4
'TRAP1 protein,4
'DIAPH1 gene'],4
'DNA Helicases'],4
['SLC9A3 gene',4
'TOR1A gene',4
'Cullin Proteins',4
'JUN kinase',4
'TRAPPC10 protein,4
'RNA-Directed RNA Polymerase'],4
'PLEKHG5 protein,4
'Activins'],4
'ARL13B gene',4
'FKBP12-rapamycin associated protein',4
['ARL13B gene',4
'Frizzled Receptors',4
'Matrix Metalloproteinases'],4
'AXL gene',4
'SH3PXD2A gene',4
'MAPK3 wt Allele',4
'Cullin 5 Protein',4
'PPARGC1A wt Allele',4
'CDKN3 gene',4
['RAB40B gene',4
'PDLIM2 protein,4
'Extracellular Signal Regulated Kinases',4
['CACNA1S gene',4
'Palmitoyl Coenzyme A',4
'Heat Shock Transcription Factors',4
['Utrophin'],4
['PCDH15 gene',4
'MAN1 protein,4
'long-chain-fatty-acid-CoA ligase'],4
'scavenger receptor'],4
['Extracellular Signal Regulated Kinases',4
'C5AR1 protein,4
['clustering of voltage-gated calcium channels',4
'NADH dehydrogenase subunit 4',4
['STK24 gene',4
'MT-ND6 gene',4
'IVNS1ABP gene',4
'KRTAP5-5 gene',4
'Cytokeratin'],4
'BAIAP2L1 gene'],4
['MAMDC4 gene',4
'Histone H3.3,4
['Histone H3.1',4
'ARHGEF12 gene',4
'RAB14 gene',4
['MT-ND4 gene',4
'Panton-Valentine leukocidin',4
'CCNH gene'],4
'bone morphogenetic protein receptor type II',4
'PICK1 gene',4
['Ankyrins'],4
'PKM gene',4
['RTN4R gene',4
'Cadherin-23',4
['BBSome',4
